"station_code","sample_date","sample_time","sample_id","depth_adjust","avg_time_per_rev","flow_start_meter","flow_end_meter","flow_set_time","river_left_depth","river_center_depth","river_right_depth","thalweg","cone","start_counter","counter","debris_tubs","velocity","turbidity","trap_fishing","partial_sample","sub_week","trap_start_date","trap_start_time","weather","habitat","trap_sample_type","diel","debris_type","gear_condition","baileys_efficiency"
"UBC","2022-08-05","08:00:00","217_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2022-08-06","08:00:00","218_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,2.27,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2022-01-03","15:44:00","003_22",29,38,109000,116285,300,5,5.0999999,4.8000002,TRUE,1,0,8402,1.5,2.12479166666667,2.3299999,TRUE,FALSE,"A","2022-01-02","11:05:10","","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2022-01-10","08:41:00","010_22",29,35,161000,169321,301,5.0999999,5.0999999,4.9000001,TRUE,1,0,0,0.30000001,2.41889534883721,1.97,TRUE,FALSE,"A","2022-01-09","12:29:13","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2022-01-15","08:29:00","015_22",29,37,202000,209580,301,4.9000001,4.8000002,4.6999998,TRUE,1,0,6863,0.2,2.20348837209302,1.4,TRUE,FALSE,"A","2022-01-14","08:06:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2022-01-20","07:02:01","020_22",29,39,242000,249201,300,4.8000002,4.6999998,4.5999999,TRUE,1,0,7039,0.28,2.10029166666667,3.26,TRUE,FALSE,"A","2022-01-19","06:51:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2022-01-21","07:00:23","021_22",29,37,250000,257384,300,4.8000002,4.8000002,4.5999999,TRUE,1,0,6860,0.23999999,2.15366666666667,4.6999998,TRUE,FALSE,"A","2022-01-20","07:02:01","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2022-01-24","09:53:00","024_22",28,36,278000,285763,300,5,4.9000001,4.8000002,TRUE,1,0,5457,0.2,2.26420833333333,1.67,TRUE,FALSE,"A","2022-01-23","13:25:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2022-02-07","10:52:00","038_22",29,44,398000,408967,482,4.8000002,4.8000002,4.5999999,TRUE,1,0,6215,0.30000001,1.99089730290456,2.0899999,TRUE,FALSE,"A","2022-02-06","08:29:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2022-02-21","07:35:20","052_22",29,50,506000,512762,300,4.6999998,4.8000002,4.5999999,TRUE,1,0,6050,0.30000001,1.97225,1.02,TRUE,FALSE,"A","2022-02-20","07:28:51","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2022-03-15","09:29:00","074_22",29,45,673000,680866,349,4.8000002,4.5999999,4.5999999,TRUE,1,0,4581,0.30000001,1.97213467048711,2.8099999,TRUE,FALSE,"A","2022-03-14","10:09:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2022-03-19","07:30:01","078_22",29,45,681000,688042,305,4.6999998,4.8000002,4.6999998,TRUE,1,0,4451,0.1,2.02024590163934,2.8399999,TRUE,FALSE,"A","2022-03-18","10:33:00","overcast","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2022-03-20","08:09:08","079_22",29,48,688000,696607,376,4.6999998,4.6999998,4.5999999,TRUE,1,0,5697,0.1,2.00295877659575,2.01,TRUE,FALSE,"A","2022-03-19","07:30:01","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2022-03-21","09:03:00","080_22",28,47,697000,703505,305,4.5999999,4.8000002,4.5999999,TRUE,1,0,5648,0.1,1.86618852459016,2.4300001,TRUE,FALSE,"A","2022-03-20","08:09:08","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2022-03-22","09:06:00","081_22",29,48,703000,709647,300,4.9000001,4.6999998,4.5999999,TRUE,1,0,5337,0.40000001,1.93870833333333,2.8499999,TRUE,FALSE,"A","2022-03-21","09:03:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2022-03-23","09:08:00","082_22",29,48,709000,721393,510,4.8000002,4.9000001,4.5999999,TRUE,1,0,5444,0.1,2.12625,2.9100001,TRUE,FALSE,"A","2022-03-22","09:06:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2022-03-24","10:07:00","083_22",29,44,721000,729793,360,4.9000001,4.9000001,4.6999998,TRUE,1,0,6142,0.2,2.1371875,2.29,TRUE,FALSE,"A","2022-03-23","09:08:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2022-03-25","09:52:00","084_22",29,37,731000,741988,390,4.9000001,4.9000001,4.6999998,TRUE,1,0,6165,0.40000001,2.46525641025641,1.65,TRUE,FALSE,"A","2022-03-24","09:47:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2022-03-26","07:41:20","085_22",29,40,741000,750650,384,4.9000001,4.8000002,4.6999998,TRUE,1,0,5447,0.2,2.19889322916667,2.21,TRUE,FALSE,"A","2022-03-25","09:52:00","partly cloudy","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2022-03-29","10:52:00","088_22",28,39,762000,769189,301,4.9000001,4.6999998,4.5999999,TRUE,1,0,6068,0.2,2.08982558139535,2.4100001,TRUE,FALSE,"A","2022-03-28","12:04:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2022-03-31","09:58:00","090_22",29,44,776000,784231,360,4.9000001,4.8000002,4.5999999,TRUE,1,0,5970,0.30000001,2.00059027777778,2.4000001,TRUE,FALSE,"A","2022-03-30","10:05:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2022-04-02","13:09:17","092_22",29,45,790000,799066,398,4.8000002,4.6999998,4.6999998,TRUE,1,0,6694,0.89999998,1.99315326633166,1.73,TRUE,FALSE,"A","2022-04-01","08:38:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2022-04-04","11:19:00","094_22",29,53,807000,813329,300,4.6999998,4.5999999,4.4000001,TRUE,1,0,6006,0.30000001,1.84595833333333,2.0699999,TRUE,FALSE,"A","2022-04-03","08:47:27","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2022-04-06","09:26:00","096_22",28,55,819000,827597,420,4.5,4.5,4.3000002,TRUE,1,0,4608,0.60000002,1.79104166666667,3.1199999,TRUE,FALSE,"A","2022-04-05","08:56:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2022-04-11","09:10:00","101_22",29,31,846000,858852,410,3.5999999,3.4000001,3.2,TRUE,1,0,7113,0.80000001,2.74280487804878,2.0999999,TRUE,FALSE,"B","2022-04-10","13:15:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2022-04-14","08:32:00","104_22",28,29,881000,890800,303,3.5999999,3.5999999,3.2,TRUE,1,0,8151,0.80000001,2.83003300330033,2.25,TRUE,FALSE,"B","2022-04-13","09:35:00","precipitation","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2022-06-24","08:00:00","175_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2022-04-15","09:30:00","105_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,10072,NA,NA,4.52,TRUE,FALSE,"B","2000-04-14","08:32:00",NA,NA,NA,NA,NA,NA,NA
"UBC","2022-04-25","10:26:00","115_22",29,23,963000,974053,300,3.8,3.8,3.4000001,TRUE,1,0,9469,0.5,3.22379166666667,2.4300001,TRUE,FALSE,"A","2022-04-24","13:23:00","overcast","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2022-04-28","09:27:00","118_22",28,26,21000,32192,341,4,3.7,3.5999999,TRUE,1,0,8922,0.5,2.87184750733138,1.89,TRUE,FALSE,"A","2022-04-27","13:00:51","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2022-06-25","08:00:00","176_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2022-05-03","08:43:00","123_22",29,27,98000,111565,407,3.8,3.7,3.5,TRUE,1,0,9054,0.60000002,2.91630835380835,1.38,TRUE,FALSE,"A","2022-05-02","11:03:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2022-05-04","15:19:00","124_22",29,29,111000,133846,677,3.5999999,3.8,3.5,TRUE,1,0,13004,0.69999999,2.95276957163959,2.1300001,TRUE,FALSE,"A","2022-05-03","08:43:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2022-05-05","08:50:00","125_22",29,27,134000,143334,300,3.8,3.7,3.7,TRUE,1,0,7322,0.40000001,2.72241666666667,1.99,TRUE,FALSE,"A","2022-05-04","15:19:00","overcast","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2022-05-06","09:54:00","126_22",28,25,143000,156481,386,4,3.9000001,3.8,TRUE,1,0,10644,0.60000002,3.05592616580311,2.0899999,TRUE,FALSE,"A","2022-05-05","15:53:57","overcast","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2022-05-12","12:00:00","132_22",29,27,190000,200870,330,3.7,3.5999999,3.5,TRUE,1,0,11258,0.40000001,2.88219696969697,2.04,TRUE,FALSE,"A","2022-05-11","08:35:00","overcast","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2022-05-13","13:49:00","133_22",29,27,201000,211130,302,3.9000001,3.9000001,3.5,TRUE,1,0,9981,0.5,2.93501655629139,2.02,TRUE,FALSE,"A","2022-05-12","12:00:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2022-05-24","09:37:00","144_22",29,40,296000,304805,300,3.5999999,3.5,3.2,TRUE,1,0,7993,0.60000002,2.568125,1.74,TRUE,FALSE,"A","2022-05-23","07:45:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2022-05-25","13:04:00","145_22",29,36,304000,313485,300,3.5,3.5,3.2,TRUE,1,0,8958,0.69999999,2.76645833333333,2.51,TRUE,FALSE,"A","2022-05-24","09:37:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2022-05-27","12:17:00","147_22",28,32,327000,336603,300,3.7,3.5,3.3,TRUE,1,0,7846,0.60000002,2.800875,1.84,TRUE,FALSE,"A","2022-05-26","13:35:00","overcast","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2022-06-01","09:30:00","152_22",29,39,349000,361265,403,3.4000001,3.4000001,3,TRUE,1,0,7544,0.5,2.66299627791563,2.3499999,TRUE,FALSE,"A","2022-05-31","08:18:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2022-06-02","08:44:00","153_22",29,38,361000,370623,350,3.4000001,3.2,2.8,TRUE,1,0,7211,0.60000002,2.40575,2.05,TRUE,FALSE,"A","2022-06-01","09:30:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2022-06-03","10:29:00","154_22",29,38,371000,379640,309,3.4000001,3.4000001,3,TRUE,1,0,7620,0.80000001,2.44660194174757,1.59,TRUE,FALSE,"A","2022-06-02","08:44:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2022-07-09","07:48:00","190_22",28,48,500000,510582,474,3.2,2.9000001,2.7,TRUE,1,0,4952,0.30000001,1.95342827004219,1.98,TRUE,FALSE,"A","2022-07-08","11:00:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2022-07-10","07:44:00","191_22",28,41,511000,517964,300,3.4000001,3.2,3,TRUE,1,0,6321,0.30000001,2.03116666666667,2.26,TRUE,FALSE,"A","2022-07-09","07:48:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2022-07-11","07:58:00","192_22",28,41,518000,525350,315,3.3,3.0999999,3.0999999,TRUE,1,0,6427,0.40000001,2.04166666666667,1.8,TRUE,FALSE,"A","2022-07-10","07:44:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2022-07-12","07:49:00","193_22",28,42,525000,536592,493,3.3,3.0999999,3,TRUE,1,0,6169,0.1,2.05740365111562,1.41,TRUE,FALSE,"A","2022-07-11","07:58:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2022-07-16","08:08:00","197_22",28,44,537000,543557,300,3.4000001,3.3,3.0999999,TRUE,1,0,6427,0.1,1.91245833333333,NA,TRUE,FALSE,"A","2022-07-15","08:02:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2022-07-25","08:05:00","206_22",28,49,599000,607944,443,3.2,3.0999999,3.9000001,TRUE,1,0,5414,0.30000001,1.7665914221219,NA,TRUE,FALSE,"A","2022-07-24","07:54:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2022-07-26","08:16:00","207_22",28,44,608000,621292,620,3.4000001,3.0999999,2.7,TRUE,1,0,5894,0.5,1.87588709677419,2.03,TRUE,FALSE,"A","2022-07-25","08:05:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2022-08-04","07:56:08","216_22",28,49,643000,661890,907,3.3,3.0999999,3,TRUE,1,0,5676,1,1.8223539140022,2.48,TRUE,FALSE,"A","2022-08-03","07:58:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2022-08-09","07:36:00","221_22",27,61,674000,686855,625,3.3,3.2,2.9000001,TRUE,1,0,4529,1,1.7997,2.3499999,TRUE,FALSE,"A","2022-08-08","10:30:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2022-08-17","10:49:00","229_22",29,59,765000,772158,330,3.2,3,2.9000001,TRUE,1,0,6023,1,1.89795454545455,1.4,TRUE,FALSE,"A","2022-08-16","07:46:00","partly cloudy","run","non-intensive","day","Aquatic Vegetation","Trap is fishing normal",NA
"UBC","2022-08-19","07:56:00","231_22",28,45,779000,789002,480,3.3,3.2,3,TRUE,1,0,5465,1,1.82328125,2.04,TRUE,FALSE,"A","2022-08-18","09:11:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2022-08-20","07:56:00","232_22",28,56,789000,809166,1005,3.3,3.2,3.0999999,TRUE,1,0,5404,1.5,1.75574626865672,2.21,TRUE,FALSE,"A","2022-08-19","07:56:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2022-08-25","08:44:00","237_22",28,51,838000,847053,492,3.2,3.2,3.2,TRUE,1,0,4878,0.89999998,1.61003556910569,2.3599999,FALSE,FALSE,"A","2022-08-24","11:05:13","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2022-09-28","07:57:00","271_22",27,57,182000,193062,600,3.0999999,3.2,3,TRUE,1,0,3271,1.5,1.61320833333333,2.47,TRUE,FALSE,"A","2022-09-27","09:17:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2022-06-26","08:00:00","177_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2022-06-27","08:00:00","178_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-07-03","08:00:00","184_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-07-04","08:00:00","185_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,2.4300001,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-07-05","08:00:00","186_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,1.8,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-07-06","08:00:00","187_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,1.16,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-07-23","08:00:00","204_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2022-06-28","08:00:00","179_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2022-06-29","08:00:00","180_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2022-06-30","08:00:00","181_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2022-07-01","08:00:00","182_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2022-07-02","08:00:00","183_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2022-07-03","08:00:00","184_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-07-09","08:00:00","190_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,1.84,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-07-08","08:00:00","189_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,1.1900001,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-07-07","08:00:00","188_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,2.02,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-07-24","08:00:00","205_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-07-25","08:00:00","206_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,1.63,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-07-26","08:00:00","207_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-07-27","08:00:00","208_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-07-28","08:00:00","209_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-07-29","08:00:00","210_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,1.65,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2022-07-04","08:00:00","185_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2022-07-05","08:00:00","186_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2022-07-06","08:00:00","187_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2022-07-07","08:00:00","188_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2022-07-08","08:00:00","189_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-02-21","08:00:00","052_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-02-27","08:00:00","058_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-02-28","08:00:00","059_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-03-06","08:00:00","065_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-03-07","08:00:00","066_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-05-22","08:00:00","142_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-05-23","08:00:00","143_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,2.6500001,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-05-29","08:00:00","149_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-05-30","08:00:00","150_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,2.3800001,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-06-04","08:00:00","155_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-06-05","08:00:00","156_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-06-06","08:00:00","157_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-06-07","08:00:00","158_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,2.04,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-06-12","08:00:00","163_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-06-13","08:00:00","164_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,3.27,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-08-21","08:00:00","233_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-08-22","08:00:00","234_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-08-28","08:00:00","240_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-08-29","08:00:00","241_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2022-07-13","08:00:00","194_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2022-07-14","08:00:00","195_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,3.51,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
